time_period,time_identifier,geographic_level,country_code,country_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,version,inst_count,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,ind,non_des,ssf,sfc,spec_prov,edu_combo,appren,appl4,appl3,appl2,all_work,all_notsust,notsust,notsust_ben,only_ben,all_unknown,unknown_id,unknown
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,.,179424,158990,109868,99150,4692,3563,794,335,6026,279,836,3813,825,21,252,11822,2541,5619,3662,37300,13010,8676,2813,1521,7424,6033,1391
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Major,Mixed Dual background,Number of pupils,Revised,.,11748,8508,4751,2758,1749,1050,487,212,244,4,47,8,139,2,44,811,38,397,376,2946,2510,1006,842,662,730,688,42
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Major,Any other ethnic group,Number of pupils,Revised,.,4048,3017,2291,1283,881,475,276,130,127,3,27,4,86,0,7,92,8,49,35,634,709,350,191,168,322,263,59
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Minor,White British,Number of pupils,Revised,.,225311,172081,74537,42302,28756,15890,8854,4012,3479,64,645,96,1607,57,1010,26736,1408,13382,11946,70808,41140,16599,14296,10245,12090,11063,1027
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,.,3903,3097,2306,1575,576,313,174,89,155,4,21,1,123,0,6,160,17,82,61,631,602,231,236,135,204,174,30
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Minor,Black Caribbean,Number of pupils,Revised,.,4357,3135,1917,989,811,468,248,95,117,0,31,5,67,2,12,245,10,127,108,973,961,388,355,218,261,245,16
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Ethnicity Minor,Any other Black background,Number of pupils,Revised,.,1963,1495,1088,618,404,206,140,58,66,2,12,1,48,0,3,73,5,34,34,334,356,154,122,80,112,100,12
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,88589,58971,30289,13903,14812,7336,5121,2355,1574,18,255,39,911,23,328,6475,145,2840,3490,22207,23976,7788,8917,7271,5642,5389,253
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Major,Any other ethnic group,Number of pupils,Revised,.,8411,6762,5551,4170,1018,561,304,153,363,18,50,173,115,0,7,168,24,98,46,1043,1062,563,274,225,587,462,125
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Traveller of Irish Heritage,Number of pupils,Revised,.,97,57,19,9,10,2,5,3,0,0,0,0,0,0,0,11,0,8,3,27,23,3,8,12,17,16,1
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,.,8635,6919,4891,3825,769,506,185,78,297,17,43,133,84,2,18,403,53,196,154,1625,1189,588,356,245,527,457,70
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Pakistani,Number of pupils,Revised,.,20827,16808,13664,10203,2459,1415,753,291,1002,36,117,430,386,3,30,706,105,350,251,2438,2774,1371,784,619,1245,1129,116
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,.,8872,7589,6221,5186,671,384,191,96,364,7,58,144,143,0,12,303,43,150,110,1065,938,384,346,208,345,287,58
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Any other Asian background,Number of pupils,Revised,.,8886,7579,6413,5225,780,437,237,106,408,28,52,207,108,1,12,189,40,83,66,977,808,486,180,142,499,402,97
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Ethnicity Minor,Unclassified,Number of pupils,Revised,.,9535,5490,3867,618,3017,991,797,1229,232,4,9,9,174,1,35,233,10,102,121,1390,1223,590,420,213,2824,579,2245
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Selective school,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,1712,1508,1217,1121,54,45,7,2,42,1,6,31,4,0,0,49,24,14,11,242,137,68,41,28,67,65,2
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Selective school,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,.,22291,20285,16444,15653,360,321,29,10,431,107,42,251,17,1,13,754,370,273,111,3087,1178,873,191,114,828,708,120
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Non-selective school in highly selective area,Total,Total,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,.,10894,9459,5605,4897,348,231,79,38,360,9,49,262,18,2,20,924,118,441,365,2930,932,608,201,123,503,395,108
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Sixth form colleges,Total,Total,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,11747,9611,6749,5313,438,277,109,52,998,9,79,11,867,0,32,600,48,265,287,2262,1662,720,554,388,474,433,41
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status and Gender,Disadvantaged Male,Number of pupils,Revised,.,62441,42377,24192,13818,8725,4046,3157,1522,1649,c,c,659,564,c,182,4435,c,c,c,13750,15331,5860,5447,4024,4733,4505,228
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged Asian or Asian British,Number of pupils,Revised,.,16115,12906,10331,7664,1904,c,c,c,763,c,c,c,c,c,c,537,c,c,c,2038,2383,c,c,c,826,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Mixed Dual background,Number of pupils,Revised,.,14791,12286,8310,6673,1151,c,c,c,486,c,c,c,c,c,c,821,c,c,c,3155,1694,c,c,c,811,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Asian or Asian British,Number of pupils,Revised,.,36688,31418,26203,21628,3013,c,c,c,1562,c,c,c,c,c,c,1243,c,c,c,3972,3321,c,c,c,1949,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Black or Black British,Number of pupils,Revised,.,14601,12561,10154,7983,1542,c,c,c,629,c,c,c,c,c,c,431,c,c,c,1976,1376,c,c,c,664,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Prior Attainment,Prior Attainment KS4 E&M 9-4 not achieved,Number of pupils,Revised,.,192510,136170,64116,25813,32943,16260,11725,4958,5360,75,468,1499,2429,86,803,17823,367,7648,9808,54231,43250,17528,14572,11150,13090,12238,852
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Total,Total,Prior Attainment,Prior Attainment KS4 E&M 9-4 no record,Number of pupils,Revised,.,17330,10193,7417,2096,4793,1533,1457,1803,528,10,33,146,295,2,42,374,25,163,186,2402,2313,1161,719,433,4826,1193,3633
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Total,Ethnicity Minor,White British,Number of pupils,Revised,.,134318,120433,78419,71577,3731,2876,664,191,3111,126,610,1778,410,7,180,9692,2220,4748,2724,32322,9923,6117,2488,1318,3962,3749,213
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Asian or Asian British,Number of pupils,Revised,.,2506,1447,777,0,563,c,c,c,214,c,c,c,c,c,c,157,c,c,c,513,690,c,c,c,369,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Total,Ethnicity Minor,Any other Black background,Number of pupils,Revised,.,2534,2265,1891,1618,188,142,37,9,85,2,15,36,31,0,1,49,12,23,14,325,184,104,48,32,85,72,13
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Total,Disadvantage Y11 Status and Prior Attainment,Disadvantaged Prior Attainment KS2 below L4,Number of pupils,Revised,.,6757,5433,3761,2220,1288,c,c,c,253,c,c,c,c,c,c,196,c,c,c,1476,1082,c,c,c,242,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Total,Ethnicity Minor,Any other Asian background,Number of pupils,Revised,.,705,523,350,17,250,137,99,14,83,3,2,32,43,0,3,39,0,22,17,134,129,71,33,25,53,43,10
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Total,LLDD Provision,No identified LLDD,Number of pupils,Revised,.,55346,30120,7269,0,6533,1507,2740,2286,736,14,13,12,297,6,394,7344,32,2596,4716,15507,17147,7819,4916,4412,8080,6338,1742
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Total,Ethnicity Major,Any other ethnic group,Number of pupils,Revised,.,160,99,75,4,20,10,7,3,51,0,1,42,8,0,0,8,0,4,4,16,40,24,10,6,21,14,7
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Disadvantage Y11 Status and Ethnicity Major,Not Disadvantaged Black or Black British,Number of pupils,Revised,.,1237,715,399,0,304,c,c,c,95,c,c,c,c,c,c,66,c,c,c,250,364,c,c,c,158,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Total,Ethnicity Minor,Black African,Number of pupils,Revised,.,5396,4801,4113,3272,661,505,123,33,180,1,33,9,129,1,7,65,11,36,18,623,430,246,118,66,165,133,32
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Total,Ethnicity Major,Unclassified,Number of pupils,Revised,.,1675,1103,838,61,738,471,216,51,39,0,0,1,37,0,1,43,2,29,12,222,154,84,48,22,418,74,344
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Total,Ethnicity Minor,White and Black Caribbean,Number of pupils,Revised,.,1222,603,173,0,143,37,59,47,30,0,0,11,8,1,10,132,0,49,83,298,473,167,165,141,146,142,4
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Total,Ethnicity Minor,Traveller of Irish Heritage,Number of pupils,Revised,.,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Total,Gender,Male,Number of pupils,Revised,.,170048,145732,94086,79985,9952,7558,1820,574,4149,192,943,1587,1164,10,253,12953,2925,7038,2990,38693,16703,9160,4806,2737,7613,6529,1084
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Other qualifications,Ethnicity Minor,Any other mixed background,Number of pupils,Revised,.,135,84,45,0,11,9,2,0,34,1,0,28,2,0,3,10,0,8,2,29,31,22,6,3,20,17,3
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status and Prior Attainment,Disadvantaged Prior Attainment KS2 above L4,Number of pupils,Revised,.,20747,18306,13830,12495,741,c,c,c,594,c,c,c,c,c,c,808,c,c,c,3668,1836,c,c,c,605,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 2,Level 2 other,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,.,636,433,273,9,227,124,80,23,37,0,1,0,35,0,1,38,1,21,16,122,154,58,68,28,49,39,10
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Black African,Number of pupils,Revised,.,11559,10583,9398,8705,364,306,41,17,329,23,67,173,55,2,9,140,45,73,22,1045,631,403,158,70,345,260,85
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Level 1 and entry level,Ethnicity Major,Asian or Asian British,Number of pupils,Revised,.,2435,1333,814,0,787,77,383,327,27,0,3,0,9,5,10,85,0,29,56,434,808,379,234,195,294,262,32
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Ethnicity Minor,White Irish,Number of pupils,Revised,.,17,15,7,0,6,1,5,0,1,0,0,1,0,0,0,3,0,2,1,5,2,0,1,1,0,0,0
201920,Academic year,National,E92000001,England,All schools,Total,Level 3,Level 3 other,Total,Total,Number of pupils,Revised,.,7040,5702,3026,2289,208,87,90,31,529,12,112,147,244,4,10,505,35,266,204,2171,936,435,312,189,402,305,97
201920,Academic year,National,E92000001,England,State-funded mainstream schools,University Technical College,Level 2,Level 2 approved,Total,Total,Number of pupils,Revised,.,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Other qualifications,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,.,16554,10372,1635,0,1204,822,164,218,431,7,5,2,270,3,144,3321,29,1595,1697,5416,3934,2078,993,863,2248,1745,503
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White Irish,Number of pupils,Revised,.,882,787,576,538,21,18,3,0,17,2,1,13,1,0,0,32,11,10,11,179,59,35,15,9,36,34,2
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 other,Gender,Female,Number of pupils,Revised,.,30953,22299,7930,332,6450,3620,2364,466,1148,7,9,406,542,5,179,3993,17,2026,1950,10376,7096,2647,2655,1794,1558,1231,327
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,All other qualifications,Other qualifications,Gender,Female,Number of pupils,Revised,.,3421,2468,728,0,106,77,17,12,622,4,1,554,40,1,22,663,4,263,396,1077,656,373,160,123,297,254,43
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Bangladeshi,Number of pupils,Revised,.,6111,5578,4877,4563,153,120,26,7,161,6,53,76,23,0,3,153,37,73,43,548,385,172,128,85,148,122,26
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status and Prior Attainment,Not Disadvantaged Prior Attainment KS4 E&M 9-4 no record,Number of pupils,Revised,.,6726,3756,2710,0,2616,c,c,c,94,c,c,c,c,c,c,120,c,c,c,926,1280,c,c,c,1691,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,22224,17582,10655,6541,3432,2491,748,193,682,4,148,53,424,2,51,1071,59,578,434,5856,3904,1175,1649,1080,738,678,60
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Sixth form colleges,Level 3,Level 3 other,Total,Total,Number of pupils,Revised,.,8495,7246,4623,3420,253,160,68,25,950,5,39,3,882,1,20,485,49,251,185,2138,949,440,305,204,300,239,61
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged Chinese,Number of pupils,Revised,.,2,2,0,0,0,c,c,c,0,c,c,c,c,c,c,1,c,c,c,1,0,c,c,c,0,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 other,Ethnicity Minor,White and Black Caribbean,Number of pupils,Revised,.,114,76,28,0,5,2,2,1,23,0,0,14,7,0,2,11,0,3,8,37,26,13,7,6,12,10,2
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 2,Level 2 approved,Ethnicity Major,White,Number of pupils,Revised,.,133,95,31,0,12,4,8,0,19,0,0,16,2,0,1,16,0,5,11,48,29,15,7,7,9,9,0
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Total,Level 3,Level 3 approved,Ethnicity Minor,White and Asian,Number of pupils,Revised,.,2595,2305,1803,1657,61,52,7,2,85,11,16,51,5,0,2,82,24,42,16,420,186,126,41,19,104,85,19
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,All other qualifications,Level 1 and entry level,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,17370,8397,3672,0,3549,283,1744,1522,123,0,4,1,31,16,71,1230,2,259,969,3495,7251,2213,2543,2495,1722,1661,61
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Disadvantage Y11 Status and Ethnicity Major,Disadvantaged Asian or Asian British,Number of pupils,Revised,.,9333,8273,7116,6402,366,c,c,c,348,c,c,c,c,c,c,230,c,c,c,927,770,c,c,c,290,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 other,Prior Attainment,Prior Attainment KS4 E&M 9-4 not achieved,Number of pupils,Revised,.,59988,41938,15186,370,12759,6720,5090,949,2057,11,17,697,967,17,348,7756,19,3798,3939,18996,14327,6023,5019,3285,3723,3507,216
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 2,Level 2 approved,Ethnicity Minor,White and Asian,Number of pupils,Revised,.,35,29,15,1,13,11,2,0,1,0,0,1,0,0,0,5,0,5,0,9,6,2,2,2,0,0,0
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Level 1 and entry level,Ethnicity Minor,Pakistani,Number of pupils,Revised,.,1322,686,425,0,408,49,199,160,17,0,3,3,3,3,5,44,0,13,31,217,486,214,146,126,150,143,7
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Ethnicity Minor,Pakistani,Number of pupils,Revised,.,3408,2892,2365,1680,490,358,108,24,195,4,9,11,169,0,2,105,17,53,35,422,396,164,136,96,120,110,10
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Non-selective school in highly selective area,Level 3,Level 3 approved,Disadvantage Y11 Status,Not Disadvantaged,Number of pupils,Revised,.,9654,8567,5358,4837,304,217,65,22,217,6,48,132,17,1,13,683,115,339,229,2526,691,446,154,91,396,309,87
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Other qualifications,Ethnicity Major,Black or Black British,Number of pupils,Revised,.,1472,720,271,0,130,87,18,25,141,3,4,101,26,1,6,87,0,48,39,362,503,251,156,96,249,234,15
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 other,Ethnicity Major,Chinese,Number of pupils,Revised,.,143,127,104,72,28,21,5,2,4,0,0,0,4,0,0,5,2,2,1,18,12,6,0,6,4,3,1
201920,Academic year,National,E92000001,England,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Ethnicity Minor,Any other white background,Number of pupils,Revised,.,3780,3252,2406,1982,318,252,48,18,106,2,38,2,60,0,4,102,28,46,28,744,336,238,66,32,192,173,19
201920,Academic year,National,E92000001,England,State-funded mainstream schools,Non-selective school in highly selective area,Level 2,Level 2 approved,Disadvantage Y11 Status,Disadvantaged,Number of pupils,Revised,.,14,10,3,0,3,1,2,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,0,4,4,0
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,Level 3,Level 3 other,Disadvantage Y11 Status and Prior Attainment,Not Disadvantaged Prior Attainment KS2 above L4,Number of pupils,Revised,.,14714,12704,6112,4809,1002,c,c,c,301,c,c,c,c,c,c,1641,c,c,c,4951,1532,c,c,c,478,c,c
201920,Academic year,National,E92000001,England,State-funded mainstream schools & colleges,Total,All other qualifications,Other qualifications,Disadvantage Y11 Status and Prior Attainment,Not Disadvantaged Prior Attainment KS4 E&M 9-4 no record,Number of pupils,Revised,.,1537,659,335,0,267,c,c,c,68,c,c,c,c,c,c,74,c,c,c,250,248,c,c,c,630,c,c
